Date,Username,longitude,latitude,city,country
2023-02-21 15:42:18+00:00,SecretNinjaaaa,73.7289743,15.4902517,Bardes,India
2023-02-21 11:24:57+00:00,shatabdimallik,85.73406,20.03944,Cuttack,India
2023-02-21 10:59:08+00:00,SudhiN048,76.391742,9.488229,Kottayam,India
2023-02-21 02:51:59+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-20 13:54:49+00:00,NkumaraVelan1,76.233101,8.077159,Tamil Nadu,India
2023-02-20 13:25:59+00:00,VinithV31205991,76.233101,8.077159,Tamil Nadu,India
2023-02-20 11:49:05+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-20 09:13:47+00:00,i_shivang__,77.853706,27.043768,Agra,India
2023-02-20 08:07:44+00:00,sugarplumhotels,73.75147173171062,15.55645993686119,Baga Beach Goa',India
2023-02-20 05:07:23+00:00,OrbisTravelsLLP,72.4367386,22.9232559,Ahmadabad City,India
2023-02-20 02:38:23+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-19 16:46:58+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-02-19 10:42:21+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-19 08:25:18+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-19 04:24:49+00:00,Souther33872045,74.860575,8.291304,Kerala,India
2023-02-19 04:22:35+00:00,sujanshetty007,74.667323,13.086056,Udupi,India
2023-02-18 18:53:45+00:00,Dhananj94506426,75.00758989790005,13.395554382821206,Varanga Matada Basadi',India
2023-02-18 14:40:47+00:00,VinithV31205991,77.31372,10.344685,Palani,India
2023-02-18 13:17:59+00:00,TheUrbangirl95,77.179207,23.089394,Bhopal,India
2023-02-18 09:35:48+00:00,aradhyatravelsb,74.260409,15.692325,Belgaum,India
2023-02-18 09:23:12+00:00,wtc_bhubaneswar,85.624118,20.064307,Bhubaneshwar,India
2023-02-18 07:07:18+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-18 05:55:56+00:00,surendrarp3,77.575402,28.709556,Uttaranchal,India
2023-02-18 03:16:55+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-17 20:53:31+00:00,pawan269,77.20469,28.620877,Ghaziabad,India
2023-02-17 17:56:52+00:00,skumarias02,80.658613,26.642291,Lucknow,India
2023-02-17 15:03:06+00:00,swadesh74435598,85.83759824875627,20.26639836343299,Bhubaneshwar City',India
2023-02-17 13:17:56+00:00,Somanat54325694,84.35093,18.983882,Brahmapur,India
2023-02-17 11:30:53+00:00,Somanat54325694,84.35093,18.983882,Brahmapur,India
2023-02-17 11:06:22+00:00,Jayprakash_19,73.675735,14.752028,Goa,India
2023-02-17 10:53:13+00:00,Pradeep25687,85.624118,20.064307,Bhubaneshwar,India
2023-02-17 08:40:13+00:00,Goa_PAMS,73.675735,14.752028,Goa,India
2023-02-17 06:40:12+00:00,vikascoolkarnir,77.3305776,12.731936,Bengaluru South,India
2023-02-17 06:37:46+00:00,vikascoolkarnir,77.3305776,12.731936,Bengaluru South,India
2023-02-17 06:35:15+00:00,vikascoolkarnir,77.3305776,12.731936,Bengaluru South,India
2023-02-17 06:30:16+00:00,vikascoolkarnir,77.3305776,12.731936,Bengaluru South,India
2023-02-17 04:50:54+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-17 04:45:00+00:00,theCanonFanboy,76.643394,9.94923,Munnar,India
2023-02-16 14:12:07+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-16 13:41:44+00:00,motosanchari,78.3897718,17.3013989,Hyderabad,India
2023-02-16 12:05:19+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-16 03:36:28+00:00,kailash33154743,83.0262483691837,24.512649921011047,chopan railway station',India
2023-02-15 17:46:06+00:00,sujanshetty007,74.667323,13.086056,Udupi,India
2023-02-15 15:00:15+00:00,VoiceIndiaNews2,77.853706,27.043768,Agra,India
2023-02-15 13:10:09+00:00,DudhwaSalman,77.096236,23.871941,Uttar Pradesh,India
2023-02-15 13:03:28+00:00,Pradeep25687,85.624118,20.064307,Bhubaneshwar,India
2023-02-15 11:17:44+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-15 08:07:47+00:00,location_to,76.643394,9.94923,Munnar,India
2023-02-15 07:44:13+00:00,dashananya23,85.624118,20.064307,Bhubaneshwar,India
2023-02-15 05:27:36+00:00,adi_gharal,76.972454,8.373857,Kovalam,India
2023-02-15 05:23:23+00:00,adi_gharal,76.972454,8.373857,Kovalam,India
2023-02-15 05:22:12+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-15 03:20:19+00:00,sujanshetty007,74.667323,13.086056,Udupi,India
2023-02-15 02:28:56+00:00,rajaradhareddy,76.84252,28.397657,New Delhi,India
2023-02-14 19:07:52+00:00,DudhwaSalman,77.096236,23.871941,Uttar Pradesh,India
2023-02-14 15:39:01+00:00,Kumar_ayyar,74.860575,8.291304,Kerala,India
2023-02-14 13:19:45+00:00,farzeen_faaz,75.355191,12.036717,Taliparamba,India
2023-02-14 12:39:29+00:00,NammaBhatkala,74.524813,13.980165,Bhatkal,India
2023-02-14 09:57:46+00:00,iam_sajeeshtk,76.017495,10.587048,Punnathor Kotta,India
2023-02-14 03:55:25+00:00,shantiwellnessc,76.84252,28.397657,New Delhi,India
2023-02-13 13:55:48+00:00,resortvythiri,76.231237,9.822153,Kanayannur,India
2023-02-13 13:51:44+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-13 08:43:12+00:00,FayazudeenT,77.983077,9.754891,Madurai South,India
2023-02-13 08:24:08+00:00,abhilaashgnair,76.4834843028582,9.876112247671214,Piravom River',India
2023-02-13 03:40:38+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-13 01:32:39+00:00,harjass_travels,74.696711,31.483059,Amritsar,India
2023-02-12 16:54:15+00:00,ArShakti,85.827958,20.097193,Pipili,India
2023-02-12 15:19:28+00:00,hydwebdesigner,78.3897718,17.3013989,Hyderabad,India
2023-02-12 14:05:45+00:00,Luvmy_pet,67.997691,6.622513,India',India
2023-02-12 07:53:02+00:00,nayim_makanadar,74.260409,15.692325,Belgaum,India
2023-02-12 07:48:48+00:00,nayim_makanadar,74.260409,15.692325,Belgaum,India
2023-02-12 03:26:24+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-12 00:45:43+00:00,harjass_travels,74.696711,31.483059,Amritsar,India
2023-02-11 18:31:23+00:00,niranjanujp,84.869323,23.00583,Ranchi,India
2023-02-11 09:00:39+00:00,tourism_udupi,74.050963,11.582378,Karnataka,India
2023-02-11 08:15:00+00:00,SREEJITH_K_S,76.429079,10.157595,Kalady,India
2023-02-11 08:10:02+00:00,kalabhoomibbsr,85.73406,20.03944,Cuttack,India
2023-02-11 07:50:25+00:00,TARUTHEARTIST19,77.373474,12.919037,Bengaluru,India
2023-02-11 04:32:46+00:00,i_a_m_s_n_a,73.7829601,15.3222937,Marmagao,India
2023-02-10 17:00:53+00:00,LONERANGERTRAV1,93.331833,25.197831,Nagaland,India
2023-02-10 16:57:44+00:00,NitishKanda,80.658613,26.642291,Lucknow,India
2023-02-10 16:51:41+00:00,rajan_pandit__,81.159363,26.906081,Barabanki,India
2023-02-10 13:01:37+00:00,farzeen_faaz,75.355191,12.036717,Taliparamba,India
2023-02-10 06:17:13+00:00,natashabharadwa,76.94889381,8.49962855,Trivandrum,India
2023-02-10 05:41:05+00:00,drsatendra71,80.658613,26.642291,Lucknow,India
2023-02-10 04:17:04+00:00,clarissaresorts,77.302126,28.443981,Noida,India
2023-02-09 15:11:01+00:00,dopsudev,76.5705489,10.28577952,Mukundapuram,India
2023-02-09 13:17:15+00:00,Breathedreamgo,76.231237,9.822153,Kanayannur,India
2023-02-09 13:03:56+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-09 06:50:22+00:00,ajaypawar76,77.302126,28.443981,Noida,India
2023-02-09 03:52:12+00:00,imNoelDon,76.7996471,8.3860508,Trivandrum,India
2023-02-09 02:31:35+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-08 23:55:32+00:00,NamokarB,74.51831,15.85691,Belgaum,India
2023-02-08 13:22:45+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-08 11:45:41+00:00,sathyajithm,75.399593,11.809388,Thottada,India
2023-02-08 09:57:59+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-08 09:54:58+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-08 07:04:17+00:00,H_Prabhakar,79.54328508,29.36195072,Bhimtal,India
2023-02-08 05:24:41+00:00,Souther33872045,74.860575,8.291304,Kerala,India
2023-02-07 16:22:29+00:00,NamokarB,74.51831,15.85691,Belgaum,India
2023-02-07 15:17:35+00:00,Indusvacations,77.413645,28.3610523,Greater Noida,India
2023-02-07 09:31:39+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-07 09:29:47+00:00,clarissaresorts,76.84252,28.397657,New Delhi,India
2023-02-07 08:55:01+00:00,NamokarB,74.050963,11.582378,Karnataka,India
2023-02-07 07:37:53+00:00,coimbatoreooty,76.95606658615729,11.017899828212146,Coimbatore (North) Railway Station',India
2023-02-06 16:36:12+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-06 15:38:16+00:00,MoGanjam,84.9707,19.343775,Chhatrapur,India
2023-02-06 05:17:45+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-06 03:45:34+00:00,katiyarshan,79.627135,27.398718,Ganga Ghat',India
2023-02-06 03:15:36+00:00,AMyth_n1,87.99131,26.895236,Darjeeling,India
2023-02-06 02:02:38+00:00,ashishgarg0583,76.244,9.968,Cochin,India
2023-02-05 19:09:51+00:00,ges_rewa,81.23328,24.505289,Rewa,India
2023-02-05 18:45:12+00:00,ShivShankarSri8,82.671054,25.166781,Varanasi,India
2023-02-05 16:59:33+00:00,2oo4Vimansh,76.972454,8.373857,Kovalam,India
2023-02-05 13:42:15+00:00,Priyabr52453900,81.391502,17.810452,Orissa,India
2023-02-05 13:22:25+00:00,Souther33872045,74.860575,8.291304,Kerala,India
2023-02-05 12:22:34+00:00,tourism_udupi,74.050963,11.582378,Karnataka,India
2023-02-05 03:05:37+00:00,kalabhoomibbsr,85.73406,20.03944,Cuttack,India
2023-02-04 16:42:49+00:00,18cv021,77.3305776,12.731936,Bengaluru South,India
2023-02-04 13:48:30+00:00,RahulSamnol,77.0805941675007,8.309201571455848,Estuary Island Resort',India
2023-02-04 10:30:40+00:00,ExodusJournee,76.84252,28.397657,New Delhi,India
2023-02-04 06:43:19+00:00,ganeshtharun,-0.1114755,51.4194247,Camberwell,United Kingdom
2023-02-04 05:37:04+00:00,katiyarshan,79.36804962158203,27.258525848388672,Farrukhabad',India
2023-02-04 03:31:23+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-04 02:04:57+00:00,frndzfav,75.66856385,12.72720058,Karnataka,India
2023-02-03 20:30:15+00:00,katiyarshan,79.250825,27.158617,Farrukhabad-Fatehgarh,India
2023-02-03 14:52:45+00:00,architaworld,81.391502,17.810452,Orissa,India
2023-02-03 12:07:17+00:00,RahulSamnol,74.860575,8.291304,Kerala,India
2023-02-03 09:02:14+00:00,iam_rkp,85.01185772,19.36200736,Orissa,India
2023-02-03 08:56:02+00:00,NischalVijai,74.860575,8.291304,Kerala,India
2023-02-02 21:58:29+00:00,Hyd_Library,82.671054,25.166781,Varanasi,India
2023-02-02 21:56:30+00:00,Hyd_Library,82.671054,25.166781,Varanasi,India
2023-02-02 21:50:53+00:00,Hyd_Library,78.233173,17.2371055,Rajendra Nagar,India
2023-02-02 21:45:21+00:00,Hyd_Library,82.671054,25.166781,Varanasi,India
2023-02-02 21:43:38+00:00,Hyd_Library,82.671054,25.166781,Varanasi,India
2023-02-02 21:40:00+00:00,Hyd_Library,82.671054,25.166781,Varanasi,India
2023-02-02 21:38:19+00:00,Hyd_Library,82.671054,25.166781,Varanasi,India
2023-02-02 21:35:29+00:00,Hyd_Library,82.671054,25.166781,Varanasi,India
2023-02-02 21:27:51+00:00,Hyd_Library,78.233173,17.2371055,Rajendra Nagar,India
2023-02-02 19:18:21+00:00,ojasvialankar,75.644916,31.799768,Dasua,India
2023-02-02 19:03:08+00:00,FirangiYatri,73.675735,14.752028,Goa,India
2023-02-02 15:56:36+00:00,kittychatters,85.624118,20.064307,Bhubaneshwar,India
2023-02-02 14:09:13+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-02 12:24:01+00:00,MAHESH5GOLA,77.3305776,12.731936,Bengaluru South,India
2023-02-02 10:18:28+00:00,RjHarshil,72.430081,22.797559,Daskroi,India
2023-02-02 08:37:04+00:00,clarissaresorts,77.20469,28.620877,Ghaziabad,India
2023-02-02 07:15:28+00:00,traveltagline,76.84252,28.397657,New Delhi,India
2023-02-02 06:55:12+00:00,sugarplumhotels,73.75147173171062,15.55645993686119,Baga Beach Goa',India
2023-02-02 04:25:41+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-02 01:52:37+00:00,Breathedreamgo,73.675735,14.752028,Goa,India
2023-02-01 19:02:13+00:00,periyannan_ps,77.683494,11.244417,Bhavani (Tiruchengodu),India
2023-02-01 17:07:16+00:00,dixonvarghese,74.860575,8.291304,Kerala,India
2023-02-01 16:19:28+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-01 12:33:35+00:00,candidsavan,81.65495494,21.24938209,Raipur,India
2023-02-01 06:19:51+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-02-01 05:24:10+00:00,tripura_glow,91.152509,22.944181,Tripura,India
2023-02-01 05:22:32+00:00,OrbisTravelsLLP,72.4367386,22.9232559,Ahmadabad City,India
2023-02-01 04:56:28+00:00,VijayanandaHeg7,74.696918,13.442026,Saligram,India
2023-02-01 04:54:47+00:00,banarasi_sk,82.671054,25.166781,Varanasi,India
2023-01-31 13:06:25+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-31 13:05:56+00:00,SingSalunke,75.81534812,15.95055845,Pattadakal,India
2023-01-31 10:01:52+00:00,clarissaresorts,76.84252,28.397657,New Delhi,India
2023-01-31 09:41:22+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-31 09:39:10+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-31 09:37:25+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-31 05:41:10+00:00,bajpai_shreyaa,80.46429,25.673696,Fatehpur,India
2023-01-31 03:04:57+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-31 01:42:30+00:00,kalabhoomibbsr,85.73406,20.03944,Cuttack,India
2023-01-30 14:42:00+00:00,tourism_udupi,74.975041,13.207302,Karkal,India
2023-01-30 13:19:10+00:00,sreedev,74.860575,8.291304,Kerala,India
2023-01-30 12:07:31+00:00,unknown_mukhiya,73.92741416236136,15.349962263732513,Shri Nageshi Temple',India
2023-01-30 09:36:23+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-30 09:35:02+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-30 09:31:05+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-30 09:29:18+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-30 09:26:43+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-30 09:23:31+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-30 09:21:29+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-30 07:06:53+00:00,clarissaresorts,77.20469,28.620877,Ghaziabad,India
2023-01-30 06:59:32+00:00,sitikantha2018,85.824165,20.288122,Bhubaneshwar,India
2023-01-30 04:54:32+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-30 03:34:17+00:00,Vibimohan,74.860575,8.291304,Kerala,India
2023-01-29 18:13:43+00:00,jintopalatty,76.26056671,9.93374035,Cochin,India
2023-01-29 17:49:42+00:00,tourism_udupi,74.050963,11.582378,Karnataka,India
2023-01-29 17:47:22+00:00,tourism_udupi,74.050963,11.582378,Karnataka,India
2023-01-29 09:58:45+00:00,rjshonali,73.6246953,18.2801029,Haveli,India
2023-01-29 09:22:03+00:00,PrahalladNith,74.050963,11.582378,Karnataka,India
2023-01-29 07:34:46+00:00,sampathmenon,76.39870431,14.21613263,Chitradurga,India
2023-01-28 15:24:29+00:00,abhinav_jois,76.65038802,12.66499768,Karnataka,India
2023-01-28 14:36:23+00:00,sujanshetty007,74.050963,11.582378,Karnataka,India
2023-01-28 12:43:46+00:00,yash_kannadiga,74.050963,11.582378,Karnataka,India
2023-01-28 12:32:40+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-28 12:30:41+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-28 12:26:50+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-28 12:15:57+00:00,travelvloggerab,74.860575,8.291304,Kerala,India
2023-01-28 12:12:05+00:00,Sandeep_Jamuda,84.432643,22.009627,Raurkela-Panposh,India
2023-01-28 09:03:43+00:00,nkhsocial2015,77.373474,12.919037,Bengaluru,India
2023-01-28 08:02:41+00:00,madangrv,77.1827911,12.9699738,Nelamangala,India
2023-01-28 03:27:20+00:00,AviralPathak11,81.806609,26.542945,Faizabad,India
2023-01-28 03:02:12+00:00,sujanshetty007,74.667323,13.086056,Udupi,India
2023-01-28 03:00:36+00:00,sujanshetty007,74.667323,13.086056,Udupi,India
2023-01-28 02:57:27+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-27 18:52:05+00:00,UnniSureh1,77.683494,11.244417,Bhavani (Tiruchengodu),India
2023-01-27 18:49:51+00:00,UnniSureh1,77.683494,11.244417,Bhavani (Tiruchengodu),India
2023-01-27 18:45:42+00:00,dswpratibimb,82.671054,25.166781,Varanasi,India
2023-01-27 09:57:40+00:00,Salilacharya,72.74484,18.845343,Mumbai,India
2023-01-27 07:38:06+00:00,tovihoto,89.699724,24.132669,Assam,India
2023-01-27 04:47:27+00:00,MohammedAejazM1,77.373474,12.919037,Bengaluru,India
2023-01-27 04:01:10+00:00,RichaKedia,76.707671,28.199529,Gurgaon,India
2023-01-26 16:31:49+00:00,yuvvabharat,76.233101,8.077159,Tamil Nadu,India
2023-01-26 15:01:04+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-26 13:17:05+00:00,ad_designs4,76.7996471,8.3860508,Trivandrum,India
2023-01-26 12:39:28+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-26 07:55:21+00:00,SumanthReddy__,73.675735,14.752028,Goa,India
2023-01-26 05:02:16+00:00,PlanetGoaTweets,73.785648,15.407451,Panaji,India
2023-01-26 04:36:22+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-26 04:19:00+00:00,rjshonali,73.6246953,18.2801029,Haveli,India
2023-01-25 18:54:12+00:00,clarissaresorts,77.302126,28.443981,Noida,India
2023-01-25 15:00:15+00:00,Hashtagfte,74.03901097,14.99074199,Goa,India
2023-01-25 13:24:13+00:00,Kr_Madappally,76.34641049783095,9.49349670811309,Varkala',India
2023-01-25 10:35:04+00:00,kalabhoomibbsr,85.624118,20.064307,Bhubaneshwar,India
2023-01-25 07:13:58+00:00,kaifuddin_999,77.373474,12.919037,Bengaluru,India
2023-01-25 07:10:07+00:00,ambujyadav1996,83.32995197061685,26.852713421679816,Gorakhpur,India
2023-01-25 06:54:58+00:00,MLA_KHARIAR,82.747945,20.280791,Khariar,India
2023-01-25 06:47:01+00:00,AmreshSenapati,76.70480445082777,8.735576093750723,Varkala Beach',India
2023-01-25 06:28:54+00:00,Karthik17387558,77.922296,8.65743,Thoothukkudi,India
2023-01-25 05:09:00+00:00,rjshonali,85.73406,20.03944,Cuttack,India
2023-01-24 18:02:21+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-24 17:07:25+00:00,AkkaraHomestay,76.5116483,9.59955455,Kottayam,India
2023-01-24 16:55:48+00:00,katiyarshan,79.627135,27.398718,Ganga Ghat',India
2023-01-24 12:53:50+00:00,SUDHARSHAN_1233,75.6774993352158,13.299420788035583,Sri Deviramma Temple,India
2023-01-24 12:15:06+00:00,jaighoshup,80.97320576,26.85569888,Lucknow,India
2023-01-24 11:41:47+00:00,AmardeepNSUI,75.4979969,26.800561,Jaipur,India
2023-01-24 10:43:34+00:00,RealtyCorp,77.373474,12.919037,Bengaluru,India
2023-01-24 06:15:57+00:00,srikumarsmenon,75.954762,10.343446,Guruvayoor-Manattala-Perakam-Edakkazhiyur,India
2023-01-24 04:47:05+00:00,DevganPariwar,77.096236,23.871941,Uttar Pradesh,India
2023-01-24 04:29:18+00:00,yours_ballu,77.429887,29.859514,Saharanpur,India
2023-01-24 04:26:42+00:00,DevganPariwar,77.096236,23.871941,Uttar Pradesh,India
2023-01-23 14:36:22+00:00,nkhsocial2015,77.373474,12.919037,Bengaluru,India
2023-01-23 14:25:09+00:00,tourism_udupi,74.975041,13.207302,Karkal,India
2023-01-23 12:02:02+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-23 11:58:28+00:00,sujanshetty007,74.667323,13.086056,Udupi,India
2023-01-23 10:16:30+00:00,_sarma_ji,76.4551434,12.1175892,Mysore,India
2023-01-23 08:56:39+00:00,clarissaresorts,77.20469,28.620877,Ghaziabad,India
2023-01-23 08:10:32+00:00,Redgotrip,85.73406,20.03944,Cuttack,India
2023-01-23 07:05:39+00:00,SagarSingh_KA1,77.5626769,12.9623019,Bengaluru,India
2023-01-23 06:58:51+00:00,Redgotrip,67.997691,6.622513,India',India
2023-01-23 06:34:08+00:00,Redgotrip,81.391502,17.810452,Orissa,India
2023-01-23 04:30:03+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-23 04:02:42+00:00,Niranjanultras2,75.85589599609375,11.483911514282227,Vayalada View Point',India
2023-01-22 18:36:13+00:00,my_vividsnaps,74.483884,14.075401,Murudeshwara,India
2023-01-22 15:59:16+00:00,SiddhaVeenaOff,76.84252,28.397657,New Delhi,India
2023-01-22 15:43:22+00:00,rohanmantri,72.80161,19.16162,Thane,India
2023-01-22 09:47:05+00:00,Dreamca69487477,74.860575,8.291304,Kerala,India
2023-01-22 08:42:17+00:00,ajitmaharana_,84.35093,18.983882,Brahmapur,India
2023-01-22 08:14:39+00:00,SachinSoonthodu,77.2776028,14.4493229,Anantapur,India
2023-01-22 04:30:14+00:00,natashabharadwa,76.38256624,9.50878485,Ambalappuzha-Alappuzha-Komalapuram-Pathirapally,India
2023-01-21 18:23:11+00:00,JomyJames,77.03946842,9.55429015,Kerala,India
2023-01-21 18:18:45+00:00,JomyJames,77.03946842,9.55429015,Kerala,India
2023-01-21 17:49:56+00:00,SiddhaVeenaOff,73.9753179,15.3756401,Ponda,India
2023-01-21 12:26:23+00:00,adhityan_ms,76.643394,9.94923,Munnar,India
2023-01-21 11:30:46+00:00,sarvaiya_deep,73.75135408,15.55782749,Bardes,India
2023-01-21 09:55:59+00:00,manoos444,76.11570642032126,11.553136705431719,Chembra Lake',India
2023-01-21 06:30:00+00:00,trave_lice,78.3897718,17.3013989,Hyderabad,India
2023-01-20 14:14:28+00:00,BasithAlavi,77.50210732,10.24416032,Kodaikkanal,India
2023-01-20 13:12:11+00:00,imNoelDon,76.7996471,8.3860508,Trivandrum,India
2023-01-20 09:57:17+00:00,ankalbag,74.4883021,14.125308,Karnataka,India
2023-01-20 08:30:43+00:00,clarissaresorts,77.20469,28.620877,Ghaziabad,India
2023-01-20 08:01:27+00:00,itsmangalore,74.770712,12.752933,Mangalore,India
2023-01-20 07:29:14+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-20 04:47:03+00:00,Gp_Nayaka,74.433419,14.275678,Honavar,India
2023-01-20 03:34:16+00:00,naveensajjan,76.48470228,12.85454276,Karnataka,India
2023-01-19 18:05:13+00:00,PunjabTourisms,74.860575,8.291304,Kerala,India
2023-01-19 16:59:11+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-19 16:58:15+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-19 16:07:18+00:00,thegreenhoppers,86.38613,21.89441,Baripada,India
2023-01-19 14:59:12+00:00,SUDHARSHAN_1233,75.4812378,13.1688142,Chikmagalur,India
2023-01-19 13:14:20+00:00,jabduksule,73.75143258,15.55907293,Bardes,India
2023-01-19 13:07:50+00:00,PatelYojna,82.671054,25.166781,Varanasi,India
2023-01-19 12:43:20+00:00,PatelYojna,82.671054,25.166781,Varanasi,India
2023-01-19 06:55:50+00:00,bhabanipatra_,85.73406,20.03944,Cuttack,India
2023-01-19 05:04:53+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-18 18:55:55+00:00,Vignesh15229777,76.233101,8.077159,Tamil Nadu,India
2023-01-18 18:00:22+00:00,babygoingin,76.7996471,8.3860508,Trivandrum,India
2023-01-18 13:40:30+00:00,bgiddu,74.696091,14.953238,Yellapur,India
2023-01-18 04:58:50+00:00,clarissaresorts,77.302126,28.443981,Noida,India
2023-01-18 04:28:45+00:00,pal_i,81.534775,20.939239,Raipur,India
2023-01-18 03:25:30+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-18 01:30:45+00:00,Breathedreamgo,73.7289743,15.4902517,Bardes,India
2023-01-18 00:59:56+00:00,kb3news,85.624118,20.064307,Bhubaneshwar,India
2023-01-17 16:48:59+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-17 15:10:16+00:00,Debi_1994,86.387204,20.761566,Orissa,India
2023-01-17 12:52:28+00:00,tourism_udupi,74.975041,13.207302,Karkal,India
2023-01-17 06:47:10+00:00,sanju_pattavi,76.13235396,10.42205603,Thanniyam,India
2023-01-17 03:58:28+00:00,TojysHomestay,76.49834,9.58842,Kottayam,India
2023-01-17 03:40:22+00:00,tourism_udupi,74.681324,13.614329,Kundapura,India
2023-01-16 21:05:40+00:00,akashxbn,76.643394,9.94923,Munnar,India
2023-01-16 15:27:48+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-16 15:00:31+00:00,12SachinPradhan,77.096236,23.871941,Uttar Pradesh,India
2023-01-16 14:43:34+00:00,Prakash01785956,77.337914,9.996311,Bodinayakanur,India
2023-01-16 13:53:37+00:00,local_goan,73.82062992,15.45852607,Panaji,India
2023-01-16 09:49:57+00:00,_ayush_shuklaa,81.987496,21.711026,Bilaspur,India
2023-01-16 03:52:57+00:00,tourism_udupi,74.975041,13.207302,Karkal,India
2023-01-15 18:10:44+00:00,Mohamed08699942,74.860575,8.291304,Kerala,India
2023-01-15 17:20:44+00:00,MithunKMendon,74.667323,13.086056,Udupi,India
2023-01-15 15:28:20+00:00,sarvaiya_deep,73.93032,15.64979,Goa,India
2023-01-15 08:00:02+00:00,AnchorSubham,81.859952,18.315495,Malkangiri,India
2023-01-15 05:15:45+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-15 03:52:58+00:00,vasavisocial,76.638392,15.005493,Bellary,India
2023-01-14 15:51:33+00:00,eternaljiffs,76.94632142678891,8.507503463677516,Kerala Niyamasabha (Kerala Legislative Assembly)',India
2023-01-14 14:30:29+00:00,drazhar909,76.1617539,9.3025275,Cochin,India
2023-01-14 14:12:45+00:00,ckntweets,84.936266,19.676204,Chilka Lake (Banpur),India
